,EAN Code,Model,PVP,TVs
7989,0.0,,109.97,
7990,8806098408023.0,24TL510V-WZ.AEU,109.97,True
7991,0.0,,135.4,
7992,0.0,,323.99,
7993,8806098681181.0,43UN80006LC.AEU,323.99,True
7994,8806098679843.0,65UN81006LB.AEU,599.0,True
7995,,,352.63,
7996,8806098679928.0,65UN80006LA.AEU,589.0,True
7997,8806098679850.0,55UN81006LB.AEU,489.0,True
7998,8806098661213.0,,288.0,
7999,8806098739882.0,,729.0,
8000,8806098739882.0,,729.0,
8001,8806098687756.0,,379.0,
8002,8806098659470.0,OLED55CX6LA.AEU,1399.0,True
8003,8806098650071.0,,564.66,
8004,,,552.83,
8005,8806098689026.0,,619.0,
8006,8806098739783.0,49NANO816NA.AEU,499.0,True
8007,8806098659678.0,,649.0,
8008,8806098186020.0,32LK6200PLA.AEU,396.0,True
8009,8806098186020.0,32LK6200PLA.AEU,396.0,True
8010,8806098659470.0,OLED55CX6LA.AEU,1524.0,True
8011,8806098739783.0,49NANO816NA.AEU,631.94,True
8012,8806098068197.0,OLW480B.AEU,92.76,True
8013,8806098679928.0,65UN80006LA.AEU,632.85,True
8014,8806098660353.0,55UN73006LA.AEU,419.0,True
8015,8806098681181.0,43UN80006LC.AEU,318.0,True
8016,8806098687756.0,,379.0,
8017,8806098687756.0,,379.0,
8018,8806098687756.0,,379.0,
8019,8806098681181.0,43UN80006LC.AEU,318.0,True
8020,8806098681181.0,43UN80006LC.AEU,318.0,True
8021,8806098679928.0,65UN80006LA.AEU,632.85,True
8022,8806084590459.0,AN-CR400.AEU,16.08,True
8023,8806098679928.0,65UN80006LA.AEU,632.85,True
8024,8806098681181.0,43UN80006LC.AEU,318.0,True
8025,8806098681181.0,43UN80006LC.AEU,318.0,True
8026,8806098687756.0,,379.0,
8027,8806098661466.0,,538.87,
8028,8806098681181.0,43UN80006LC.AEU,318.0,True
8029,8806098681181.0,43UN80006LC.AEU,318.0,True
8030,,,387.89,
8031,8806098681181.0,43UN80006LC.AEU,318.0,True
8032,8806084590459.0,AN-CR400.AEU,16.08,True
8033,8806098681181.0,43UN80006LC.AEU,318.0,True
8034,8806098660353.0,55UN73006LA.AEU,602.53,True
8035,8806098687756.0,,379.0,
8036,8806098386345.0,65UM7450PLA.AEU,589.0,True
8037,8806098679850.0,55UN81006LB.AEU,575.51,True
8038,9999999990015.0,,688.25,
8039,0.0,,323.99,
8040,8806098681181.0,43UN80006LC.AEU,323.99,True
8041,0.0,,323.99,
8042,8806098681181.0,43UN80006LC.AEU,323.99,True
8043,8806098386345.0,65UM7450PLA.AEU,589.0,True
8044,0.0,,408.99,
8045,8806098687756.0,,408.99,
8046,0.0,,672.19,
8047,0.0,,323.99,
8048,8806098681181.0,43UN80006LC.AEU,323.99,True
8049,8806098661220.0,75UN71006LC.AEU,1073.61,True
8050,9999999990015.0,,688.25,
8051,0.0,,323.99,
8052,8806098681181.0,43UN80006LC.AEU,323.99,True
8053,8806084590459.0,AN-CR400.AEU,393.47,True
8054,8806098687756.0,,393.47,
8055,0.0,,323.99,
8056,8806098681181.0,43UN80006LC.AEU,323.99,True
8057,0.0,,448.99,
8058,8806098660353.0,55UN73006LA.AEU,448.99,True
8059,0.0,,732.15,
8060,8806098739783.0,49NANO816NA.AEU,732.15,True
8061,8806098660353.0,55UN73006LA.AEU,419.0,True
8062,8806098660353.0,55UN73006LA.AEU,419.0,True
8063,8806098687756.0,,379.0,
8064,8806098679928.0,65UN80006LA.AEU,632.85,True
8065,8806098660353.0,55UN73006LA.AEU,419.0,True
8066,8806084590459.0,AN-CR400.AEU,16.08,True
8067,8806098681181.0,43UN80006LC.AEU,318.0,True
8068,8806098660346.0,65UN73006LA.AEU,651.01,True
8069,8806098681181.0,43UN80006LC.AEU,329.26,True
8070,8806098739783.0,49NANO816NA.AEU,516.47,True
8071,8806098681099.0,,526.82,
8072,8806098687756.0,,435.85,
8073,8806098661220.0,75UN71006LC.AEU,868.36,True
8074,8806098679843.0,65UN81006LB.AEU,619.96,True
8075,8806098681181.0,43UN80006LC.AEU,329.26,True
8076,8806098681099.0,,464.72,
8077,8806098678983.0,75UN85006LA.AEU,1013.26,True
8078,8806098660346.0,65UN73006LA.AEU,588.91,True
8079,8806098679850.0,55UN81006LB.AEU,506.11,True
8080,8806098661466.0,,506.11,
8081,8806098681181.0,43UN80006LC.AEU,329.26,True
8082,8806098359349.0,27UK670-B.AEU,334.8,True
8083,8806098660353.0,55UN73006LA.AEU,433.66,True
8084,8806098661466.0,,506.11,
8085,8806098068197.0,OLW480B.AEU,602.68,True
8086,8806098681099.0,,602.68,
8087,8806098110193.0,22MK400H-B.AEU,80.1,True
8088,8806098679850.0,55UN81006LB.AEU,506.11,True
8089,8806098687756.0,,392.26,
8090,8806098661213.0,,301.32,
8091,8806098661480.0,,350.86,
8092,8806098681181.0,43UN80006LC.AEU,329.26,True
8093,8806098659661.0,65NANO906NA.AEU,847.66,True
8094,8806098287284.0,,0.0,
8095,8806098186020.0,32LK6200PLA.AEU,198.0,True
8096,8806098660353.0,55UN73006LA.AEU,419.0,True
8097,8806098659692.0,65NANO866NA.AEU,749.0,True
8098,8806098382866.0,32LM6300PLA.AEU,198.0,True
8099,8806098383269.0,49SM9000PLA.AEU,576.88,True
8100,8806098681099.0,,449.0,
8101,8806098382866.0,32LM6300PLA.AEU,198.0,True
8102,8806098186020.0,32LK6200PLA.AEU,198.0,True
8103,8806098659470.0,OLED55CX6LA.AEU,1399.0,True
8104,8806098679843.0,65UN81006LB.AEU,599.0,True
8105,8806098660377.0,49UN73006LA.AEU,647.03,True
8106,8806098689026.0,,619.0,
8107,8806098660353.0,55UN73006LA.AEU,1183.0,True
8108,8806098661213.0,,1183.0,
8109,8806098660353.0,55UN73006LA.AEU,1025.0,True
8110,8806098661213.0,,1025.0,
8111,8806098659722.0,49NANO866NA.AEU,529.0,True
8112,8806098660292.0,43UN73906LE.AEU,288.0,True
8113,8806098659470.0,OLED55CX6LA.AEU,1399.0,True
8114,8806098659470.0,OLED55CX6LA.AEU,1399.0,True
8115,8806098680023.0,OLED77GX6LA.AEU,4464.05,True
8116,8806098739851.0,55NANO816NA.AEU,549.0,True
8117,8806098660377.0,49UN73006LA.AEU,359.0,True
8118,8806098687756.0,,379.0,
8119,,,643.02,
8120,,,643.02,
8121,8806098660353.0,55UN73006LA.AEU,419.0,True
8122,,,318.0,
8123,8806098689026.0,,749.85,
8124,8806098686247.0,,58.99,
8125,8806098385997.0,32LM550BPLB.AEU,188.5,True
8126,8806098681181.0,43UN80006LC.AEU,318.0,True
8127,8806098661459.0,,29.77,
8128,8806098661459.0,,29.77,
8129,8806098681181.0,43UN80006LC.AEU,318.0,True
8130,8806098104055.0,27MK400H-B.AEU,139.48,True
8131,8806098681181.0,43UN80006LC.AEU,318.0,True
8132,8806098110407.0,29WK600-W.AEU,251.1,True
8133,8806098186020.0,32LK6200PLA.AEU,205.06,True
8134,8806098186020.0,32LK6200PLA.AEU,205.06,True
8135,8806098659470.0,OLED55CX6LA.AEU,1560.46,True
8136,8806098141524.0,32LK510BPLD.AEU,153.31,True
8137,8806098681013.0,,339.61,
8138,8806098186020.0,32LK6200PLA.AEU,205.06,True
8139,8806098756988.0,,69.0,
8140,8806098659661.0,65NANO906NA.AEU,819.0,True
8141,8806098661213.0,,288.0,
8142,8806098186020.0,32LK6200PLA.AEU,0.0,True
8143,8806098681181.0,43UN80006LC.AEU,0.0,True
8144,8806098681181.0,43UN80006LC.AEU,0.01,True
8145,8806098681181.0,43UN80006LC.AEU,0.01,True
8146,8806098385997.0,32LM550BPLB.AEU,197.0,True
8147,8806098186020.0,32LK6200PLA.AEU,198.0,True
8148,8806098659678.0,,649.0,
8149,8806098751150.0,,0.0,
8150,8806098679843.0,65UN81006LB.AEU,599.0,True
8151,8806098660117.0,,579.0,
8152,8806098386345.0,65UM7450PLA.AEU,734.9,True
8153,8806098660353.0,55UN73006LA.AEU,419.0,True
8154,8806098660292.0,43UN73906LE.AEU,301.32,True
8155,8806098714247.0,,560.97,
8156,8806098659661.0,65NANO906NA.AEU,847.66,True
8157,8806098679843.0,65UN81006LB.AEU,619.96,True
8158,8806098686247.0,,378.0,
8159,8806098661480.0,,378.0,
8160,8806098660117.0,,579.0,
8161,8806098756988.0,,5.73,
8162,8806098371846.0,,1100.01,
8163,8806098681099.0,,449.0,
8164,8806098739783.0,49NANO816NA.AEU,499.0,True
8165,8806098407996.0,28TL510V-PZ.AEU,28.2,True
8166,8806098382866.0,32LM6300PLA.AEU,198.0,True
8167,8806098110193.0,22MK400H-B.AEU,83.24,True
8168,8806098660353.0,55UN73006LA.AEU,419.0,True
8169,8806084590459.0,AN-CR400.AEU,14.47,True
8170,8806098542314.0,27GL850-B.AEU,360.44,True
8171,8806098686247.0,,53.09,
8172,8806098660353.0,55UN73006LA.AEU,419.0,True
8173,8806098660353.0,55UN73006LA.AEU,419.0,True
8174,8806098681181.0,43UN80006LC.AEU,318.0,True
8175,8806098660353.0,55UN73006LA.AEU,419.0,True
8176,8806098382910.0,32LM630BPLA.AEU,232.66,True
8177,8806098660353.0,55UN73006LA.AEU,419.0,True
8178,8806098660353.0,55UN73006LA.AEU,419.0,True
8179,8806098660353.0,55UN73006LA.AEU,419.0,True
8180,8806098660353.0,55UN73006LA.AEU,419.0,True
8181,0.0,,448.99,
8182,8806098660353.0,55UN73006LA.AEU,448.99,True
8183,0.0,,1031.31,
8184,8806098661213.0,,301.32,
8185,8806098382866.0,32LM6300PLA.AEU,410.13,True
8186,8806098382866.0,32LM6300PLA.AEU,410.13,True
8187,8806098660117.0,,665.85,
8188,8806098659470.0,OLED55CX6LA.AEU,1447.96,True
8189,8806098681181.0,43UN80006LC.AEU,329.26,True
8190,8806098382866.0,32LM6300PLA.AEU,227.85,True
8191,8806098659418.0,OLED65GX6LA.AEU,2724.16,True
8192,0.0,,382.62,
8193,0.0,,814.85,
8194,0.0,,2142.33,
8195,0.0,,193.99,
8196,8806098382910.0,32LM630BPLA.AEU,193.99,True
8197,0.0,,578.99,
8198,8806098386345.0,65UM7450PLA.AEU,578.99,True
8199,0.0,,854.57,
8200,0.0,,672.19,
8201,0.0,,448.99,
8202,8806098660353.0,55UN73006LA.AEU,448.99,True
8203,0.0,,144.99,
8204,8806098740215.0,,144.99,
8205,0.0,,408.99,
8206,8806098687756.0,,408.99,
8207,0.0,,448.99,
8208,8806098660353.0,55UN73006LA.AEU,448.99,True
8209,0.0,,155.46,
8210,8806098407996.0,28TL510V-PZ.AEU,155.46,True
8211,0.0,,388.99,
8212,8806098693726.0,,388.99,
8213,0.0,,388.99,
8214,8806098693726.0,,388.99,
8215,0.0,,578.99,
8216,8806098386345.0,65UM7450PLA.AEU,578.99,True
8217,0.0,,118.43,
8218,0.0,,448.99,
8219,8806098660353.0,55UN73006LA.AEU,448.99,True
8220,0.0,,578.99,
8221,8806098386345.0,65UM7450PLA.AEU,578.99,True
8222,0.0,,368.98,
8223,8806098661480.0,,368.98,
8224,0.0,,528.99,
8225,8806098739783.0,49NANO816NA.AEU,528.99,True
8226,0.0,,211.31,
8227,8806087300888.0,34UC99-W.AEU,211.31,True
8228,0.0,,22.07,
8229,8806084590459.0,AN-CR400.AEU,22.07,True
8230,0.0,,673.01,
8231,0.0,,2423.98,
8232,0.0,,283.99,
8233,8806098661503.0,,283.99,
8234,0.0,,744.11,
8235,8806098756988.0,,69.0,
8236,8806098756988.0,,69.0,
8237,0.0,,108.99,
8238,8806098297962.0,,108.99,
8239,8806098297962.0,,108.99,
8240,0.0,,108.99,
8241,0.0,,1428.99,
8242,8806098659470.0,OLED55CX6LA.AEU,1428.99,True
8243,0.0,,408.99,
8244,8806098687756.0,,408.99,
8245,0.0,,452.34,
8246,8806098681013.0,,452.34,
8247,0.0,,1444.19,
8248,8806098660353.0,55UN73006LA.AEU,1444.19,True
8249,8806098681013.0,,0.0,
8250,0.0,,768.51,
8251,8806098386345.0,65UM7450PLA.AEU,768.51,True
8252,8806098659692.0,65NANO866NA.AEU,775.21,True
8253,0.0,,408.99,
8254,8806098687756.0,,408.99,
8255,0.0,,448.99,
8256,8806098660353.0,55UN73006LA.AEU,448.99,True
8257,0.0,,1409.6,
8258,0.0,,1356.02,
8259,0.0,,448.99,
8260,8806098660353.0,55UN73006LA.AEU,448.99,True
8261,0.0,,16.78,
8262,8806091103963.0,,16.78,
8263,0.0,,603.85,
8264,8806098659692.0,65NANO866NA.AEU,778.99,True
8265,0.0,,778.99,
8266,0.0,,448.99,
8267,8806098660353.0,55UN73006LA.AEU,448.99,True
8268,0.0,,637.85,
8269,0.0,,971.84,
8270,8806098659661.0,65NANO906NA.AEU,971.84,True
8271,0.0,,154.98,
8272,8806098799626.0,,154.98,
8273,0.0,,213.58,
8274,0.0,,382.62,
8275,0.0,,26.89,
8276,8806098751198.0,,26.89,
8277,8806098659722.0,49NANO866NA.AEU,751.18,True
8278,8806098659470.0,OLED55CX6LA.AEU,1399.0,True
8279,8806098110407.0,29WK600-W.AEU,201.61,True
8280,0.0,,145.47,
8281,8806098104055.0,27MK400H-B.AEU,145.47,True
8282,0.0,,382.62,
8283,0.0,,608.99,
8284,8806098660117.0,,608.99,
8285,0.0,,1264.99,
8286,0.0,,11.37,
8287,8806087047837.0,,11.37,
8288,0.0,,11.37,
8289,8806087047837.0,,11.37,
8290,0.0,,1138.01,
8291,0.0,,608.99,
8292,8806098660117.0,,608.99,
8293,0.0,,323.94,
8294,0.0,,528.99,
8295,8806098739783.0,49NANO816NA.AEU,528.99,True
8296,0.0,,684.33,
8297,0.0,,608.99,
8298,8806098660117.0,,608.99,
8299,0.0,,149.98,
8300,8806098756988.0,,149.98,
8301,8806098756988.0,,149.98,
8302,0.0,,578.99,
8303,8806098386345.0,65UM7450PLA.AEU,578.99,True
8304,0.0,,1138.01,
8305,0.0,,208.99,
8306,8806098186020.0,32LK6200PLA.AEU,208.99,True
8307,0.0,,852.77,
8308,0.0,,22.07,
8309,8806084590459.0,AN-CR400.AEU,22.07,True
8310,0.0,,138.99,
8311,8806098385997.0,32LM550BPLB.AEU,138.99,True
8312,0.0,,486.79,
8313,0.0,,486.79,
8314,0.0,,758.99,
8315,8806098661237.0,,758.99,
8316,0.0,,118.43,
8317,8806098661213.0,,298.99,
8318,0.0,,298.99,
8319,0.0,,631.18,
8320,8806098068197.0,OLW480B.AEU,631.18,True
8321,8806098681099.0,,631.18,
8322,8806098799626.0,,99.0,
8323,0.0,,558.99,
8324,8806098659722.0,49NANO866NA.AEU,558.99,True
8325,0.0,,298.99,
8326,8806098661213.0,,298.99,
8327,0.0,,437.98,
8328,8806098385997.0,32LM550BPLB.AEU,437.98,True
8329,8806098661213.0,,437.98,
8330,0.0,,4285.05,
8331,8806098681501.0,OLED77CX6LA.AEU,4285.05,True
8332,0.0,,1008.99,
8333,8806098678983.0,75UN85006LA.AEU,1008.99,True
8334,8806098660117.0,,608.99,
8335,0.0,,608.99,
8336,0.0,,608.99,
8337,8806098660117.0,,608.99,
8338,0.0,,608.99,
8339,8806098660117.0,,608.99,
8340,0.0,,848.99,
8341,8806098659661.0,65NANO906NA.AEU,848.99,True
8342,0.0,,997.98,
8343,8806098661466.0,,997.98,
8344,8806098681099.0,,997.98,
8345,0.0,,448.99,
8346,8806098660353.0,55UN73006LA.AEU,448.99,True
8347,0.0,,298.99,
8348,8806098661213.0,,298.99,
8349,0.0,,298.99,
8350,8806098661213.0,,298.99,
8351,8806098661237.0,,861.16,
8352,8806098686247.0,,861.16,
8353,0.0,,670.21,
8354,0.0,,388.99,
8355,8806098660377.0,49UN73006LA.AEU,388.99,True
8356,0.0,,670.21,
8357,0.0,,758.99,
8358,8806098739882.0,,758.99,
8359,0.0,,448.99,
8360,8806098660353.0,55UN73006LA.AEU,448.99,True
8361,0.0,,639.88,
8362,0.0,,953.97,
8363,0.0,,298.99,
8364,8806098661213.0,,298.99,
8365,8806098660377.0,49UN73006LA.AEU,371.56,True
8366,0.0,,298.99,
8367,8806098661213.0,,298.99,
8368,0.0,,208.99,
8369,8806098382866.0,32LM6300PLA.AEU,208.99,True
8370,0.0,,298.99,
8371,0.0,,471.62,
8372,0.0,,758.99,
8373,8806098739882.0,,758.99,
8374,0.0,,597.05,
8375,0.0,,118.43,
8376,,,298.99,
8377,0.0,,349.99,
8378,0.0,,478.99,
8379,8806098681099.0,,478.99,
8380,0.0,,556.24,
8381,0.0,,334.47,
8382,8806098359349.0,27UK670-B.AEU,334.47,True
8383,0.0,,637.85,
8384,0.0,,1138.01,
8385,0.0,,638.34,
8386,8806098659722.0,49NANO866NA.AEU,638.34,True
8387,0.0,,1553.99,
8388,8806098659470.0,OLED55CX6LA.AEU,1553.99,True
8389,0.0,,1553.99,
8390,8806098659470.0,OLED55CX6LA.AEU,1553.99,True
8391,0.0,,1553.99,
8392,8806098659470.0,OLED55CX6LA.AEU,1553.99,True
8393,0.0,,1553.99,
8394,8806098659470.0,OLED55CX6LA.AEU,1553.99,True
8395,0.0,,1553.99,
8396,8806098659470.0,OLED55CX6LA.AEU,1553.99,True
8397,0.0,,448.99,
8398,8806098660353.0,55UN73006LA.AEU,448.99,True
8399,0.0,,448.99,
8400,8806098660353.0,55UN73006LA.AEU,448.99,True
8401,0.0,,639.65,
8402,0.0,,638.34,
8403,8806098659722.0,49NANO866NA.AEU,638.34,True
8404,0.0,,208.99,
8405,0.0,,828.99,
8406,8806098432035.0,75UM7110PLB.AEU,828.99,True
8407,8806098678969.0,86UN85006LA.AEU,1600.0,True
8408,0.0,,118.43,
8409,0.0,,22.07,
8410,8806084590459.0,AN-CR400.AEU,22.07,True
8411,0.0,,727.99,
8412,8806098679843.0,65UN81006LB.AEU,727.99,True
8413,8806098679966.0,75UN81006LB.AEU,1353.2,True
8414,0.0,,150.47,
8415,8806098104055.0,27MK400H-B.AEU,150.47,True
8416,0.0,,256.02,
8417,8806087350203.0,29UB67-B.AEU,256.02,True
8418,0.0,,323.94,
8419,8806098660353.0,55UN73006LA.AEU,448.99,True
8420,0.0,,448.99,
8421,0.0,,828.99,
8422,8806098432035.0,75UM7110PLB.AEU,828.99,True
8423,0.0,,558.99,
8424,8806098659722.0,49NANO866NA.AEU,558.99,True
8425,0.0,,478.99,
8426,8806098681099.0,,478.99,
8427,0.0,,208.99,
8428,8806098382866.0,32LM6300PLA.AEU,208.99,True
8429,0.0,,448.99,
8430,8806098660353.0,55UN73006LA.AEU,448.99,True
8431,0.0,,298.99,
8432,8806098661213.0,,298.99,
8433,0.0,,298.99,
8434,8806098661213.0,,298.99,
8435,0.0,,29.99,
8436,8806098739783.0,49NANO816NA.AEU,29.99,True
8437,0.0,,29.99,
8438,8806098739783.0,49NANO816NA.AEU,29.99,True
8439,0.0,,448.99,
8440,8806098660353.0,55UN73006LA.AEU,448.99,True
8441,0.0,,603.85,
8442,0.0,,672.84,
8443,8806098661459.0,,672.84,
8444,0.0,,677.98,
8445,8806098681013.0,,677.98,
8446,8806098681013.0,,677.98,
8447,8806098739851.0,55NANO816NA.AEU,578.99,True
8448,0.0,,578.99,
8449,0.0,,22.17,
8450,8806098751150.0,,22.17,
8451,8806098068197.0,OLW480B.AEU,2075.95,True
8452,8806098659463.0,OLED65CX5LB.AEU,2075.95,True
8453,0.0,,1138.01,
8454,0.0,,376.84,
8455,8806098681181.0,43UN80006LC.AEU,376.84,True
8456,0.0,,608.99,
8457,8806098660117.0,,608.99,
8458,0.0,,289.99,
8459,8806098110407.0,29WK600-W.AEU,289.99,True
8460,0.0,,332.91,
8461,8806098206001.0,22MK600M-B.AEU,332.91,True
8462,8806098206001.0,22MK600M-B.AEU,332.91,True
8463,8806098206001.0,22MK600M-B.AEU,332.91,True
8464,0.0,,537.86,
8465,8806098386345.0,65UM7450PLA.AEU,521.55,True
8466,8806098739882.0,,923.98,
8467,0.0,,923.98,
8468,8806098186020.0,32LK6200PLA.AEU,1996.9,True
8469,8806098739783.0,49NANO816NA.AEU,1996.9,True
8470,8806098660292.0,43UN73906LE.AEU,1996.9,True
8471,8806098681013.0,,1996.9,
8472,8806098681013.0,,1996.9,
8473,8806098681013.0,,1996.9,
8474,8806098582150.0,,1996.9,
8475,8806098739783.0,49NANO816NA.AEU,748.6,True
8476,8806098660292.0,43UN73906LE.AEU,748.6,True
8477,0.0,,388.99,
8478,8806098660377.0,49UN73006LA.AEU,388.99,True
8479,8806098382866.0,32LM6300PLA.AEU,753.6,True
8480,8806098739783.0,49NANO816NA.AEU,474.05,True
8481,0.0,,578.99,
8482,8806098739851.0,55NANO816NA.AEU,578.99,True
8483,0.0,,578.99,
8484,8806098739851.0,55NANO816NA.AEU,578.99,True
8485,0.0,,828.99,
8486,8806098432035.0,75UM7110PLB.AEU,828.99,True
8487,0.0,,138.99,
8488,8806098385997.0,32LM550BPLB.AEU,138.99,True
8489,0.0,,578.99,
8490,8806098386345.0,65UM7450PLA.AEU,578.99,True
8491,0.0,,578.99,
8492,8806098386345.0,65UM7450PLA.AEU,578.99,True
8493,0.0,,238.84,
8494,8806098382866.0,32LM6300PLA.AEU,238.84,True
8495,8806098657766.0,,3499.0,
8496,0.0,,138.99,
8497,8806098385997.0,32LM550BPLB.AEU,138.99,True
8498,0.0,,639.65,
8499,0.0,,797.39,
8500,0.0,,608.99,
8501,8806098660117.0,,608.99,
8502,0.0,,213.58,
8503,0.0,,376.84,
8504,8806098681181.0,43UN80006LC.AEU,376.84,True
8505,0.0,,328.99,
8506,8806098681181.0,43UN80006LC.AEU,328.99,True
8507,0.0,,371.43,
8508,8806098542314.0,27GL850-B.AEU,371.43,True
8509,0.0,,208.99,
8510,8806098382866.0,32LM6300PLA.AEU,208.99,True
8511,0.0,,208.99,
8512,8806098186020.0,32LK6200PLA.AEU,208.99,True
8513,0.0,,624.25,
8514,0.0,,448.99,
8515,8806098660353.0,55UN73006LA.AEU,448.99,True
8516,0.0,,639.6,
8517,8806098679928.0,65UN80006LA.AEU,639.6,True
8518,0.0,,1382.99,
8519,0.0,,328.99,
8520,8806098681181.0,43UN80006LC.AEU,328.99,True
8521,0.0,,371.43,
8522,8806098542314.0,27GL850-B.AEU,371.43,True
8523,0.0,,328.99,
8524,8806098681181.0,43UN80006LC.AEU,328.99,True
8525,0.0,,110.97,
8526,8806098206001.0,22MK600M-B.AEU,110.97,True
8527,0.0,,298.99,
8528,8806098660292.0,43UN73906LE.AEU,298.99,True
8529,0.0,,1028.99,
8530,0.0,,371.43,
8531,8806098542314.0,27GL850-B.AEU,371.43,True
8532,0.0,,578.99,
8533,8806098386345.0,65UM7450PLA.AEU,578.99,True
8534,0.0,,208.99,
8535,8806098382866.0,32LM6300PLA.AEU,208.99,True
8536,0.0,,758.99,
8537,8806098739882.0,,758.99,
8538,0.0,,208.99,
8539,0.0,,1906.71,
8540,8806098362745.0,,1906.71,
8541,0.0,,1906.71,
8542,8806098362745.0,,1906.71,
8543,0.0,,1906.71,
8544,8806098362745.0,,1906.71,
8545,0.0,,1906.71,
8546,8806098362745.0,,1906.71,
8547,0.0,,1906.71,
8548,8806098362745.0,,1906.71,
8549,0.0,,371.43,
8550,8806098542314.0,27GL850-B.AEU,371.43,True
8551,0.0,,448.99,
8552,8806098660353.0,55UN73006LA.AEU,448.99,True
8553,0.0,,371.43,
8554,8806098542314.0,27GL850-B.AEU,371.43,True
8555,0.0,,695.84,
8556,8806098660117.0,,695.84,
8557,0.0,,208.99,
8558,8806098186020.0,32LK6200PLA.AEU,208.99,True
8559,0.0,,408.99,
8560,8806098687756.0,,408.99,
8561,0.0,,578.99,
8562,8806098739851.0,55NANO816NA.AEU,578.99,True
8563,0.0,,465.84,
8564,0.0,,1906.71,
8565,8806098362745.0,,1906.71,
8566,0.0,,2029.0,
8567,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
8568,0.0,,22.07,
8569,8806084590459.0,AN-CR400.AEU,22.07,True
8570,0.0,,371.43,
8571,8806098542314.0,27GL850-B.AEU,371.43,True
8572,0.0,,371.43,
8573,8806098542314.0,27GL850-B.AEU,371.43,True
8574,0.0,,141.66,
8575,0.0,,371.43,
8576,8806098542314.0,27GL850-B.AEU,371.43,True
8577,0.0,,371.43,
8578,8806098542314.0,27GL850-B.AEU,371.43,True
8579,0.0,,695.84,
8580,8806098660117.0,,695.84,
8581,0.0,,198.99,
8582,8806098382910.0,32LM630BPLA.AEU,198.99,True
8583,0.0,,908.87,
8584,0.0,,371.43,
8585,8806098542314.0,27GL850-B.AEU,371.43,True
8586,0.0,,208.99,
8587,8806098382866.0,32LM6300PLA.AEU,208.99,True
8588,0.0,,558.99,
8589,8806098659722.0,49NANO866NA.AEU,558.99,True
8590,0.0,,388.99,
8591,8806098660377.0,49UN73006LA.AEU,388.99,True
8592,0.0,,478.99,
8593,0.0,,208.99,
8594,8806098382866.0,32LM6300PLA.AEU,208.99,True
8595,0.0,,312.21,
8596,8806098660292.0,43UN73906LE.AEU,312.21,True
8597,0.0,,608.99,
8598,8806098660117.0,,608.99,
8599,0.0,,213.09,
8600,8806098110407.0,29WK600-W.AEU,213.09,True
8601,0.0,,213.09,
8602,8806098110407.0,29WK600-W.AEU,213.09,True
8603,0.0,,448.99,
8604,8806098660353.0,55UN73006LA.AEU,448.99,True
8605,0.0,,448.99,
8606,8806098660353.0,55UN73006LA.AEU,448.99,True
8607,0.0,,371.43,
8608,8806098542314.0,27GL850-B.AEU,371.43,True
8609,0.0,,908.87,
8610,0.0,,908.87,
8611,0.0,,371.43,
8612,8806098542314.0,27GL850-B.AEU,371.43,True
8613,0.0,,1382.99,
8614,0.0,,371.43,
8615,8806098542314.0,27GL850-B.AEU,371.43,True
8616,0.0,,758.99,
8617,8806098739882.0,,758.99,
8618,0.0,,323.94,
8619,0.0,,2029.0,
8620,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
8621,0.0,,146.53,
8622,8806098104055.0,27MK400H-B.AEU,146.53,True
8623,0.0,,420.64,
8624,8806098186020.0,32LK6200PLA.AEU,215.95,True
8625,0.0,,215.95,
8626,0.0,,208.99,
8627,8806098186020.0,32LK6200PLA.AEU,208.99,True
8628,0.0,,213.09,
8629,8806098110407.0,29WK600-W.AEU,213.09,True
8630,0.0,,448.99,
8631,8806098660353.0,55UN73006LA.AEU,448.99,True
8632,0.0,,931.95,
8633,8806098679966.0,75UN81006LB.AEU,931.95,True
8634,0.0,,778.99,
8635,0.0,,448.99,
8636,8806098660353.0,55UN73006LA.AEU,448.99,True
8637,0.0,,578.99,
8638,8806098386345.0,65UM7450PLA.AEU,578.99,True
8639,0.0,,208.99,
8640,8806098382866.0,32LM6300PLA.AEU,208.99,True
8641,0.0,,388.99,
8642,8806098660377.0,49UN73006LA.AEU,388.99,True
8643,0.0,,388.99,
8644,8806098693726.0,,388.99,
8645,0.0,,208.99,
8646,8806098382866.0,32LM6300PLA.AEU,208.99,True
8647,0.0,,208.99,
8648,8806098382866.0,32LM6300PLA.AEU,208.99,True
8649,0.0,,845.11,
8650,0.0,,156.31,
8651,0.0,,2029.0,
8652,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
8653,0.0,,208.99,
8654,8806098382866.0,32LM6300PLA.AEU,208.99,True
8655,0.0,,908.87,
8656,0.0,,672.19,
8657,0.0,,213.09,
8658,8806098110407.0,29WK600-W.AEU,213.09,True
8659,0.0,,146.32,
8660,0.0,,22.07,
8661,8806084590459.0,AN-CR400.AEU,22.07,True
8662,0.0,,208.99,
8663,8806098382866.0,32LM6300PLA.AEU,208.99,True
8664,0.0,,323.94,
8665,0.0,,758.99,
8666,8806098661237.0,,758.99,
8667,0.0,,2029.0,
8668,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
8669,0.0,,328.99,
8670,8806098681181.0,43UN80006LC.AEU,328.99,True
