,EAN Code,TV Model,PVP,TVs
6640,8806098660353.0,55UN73006LA.AEU,361.56,True
6642,8806098660353.0,55UN73006LA.AEU,461.25,True
6643,8806098741496.0,OLED55CX5LB.AEU,1680.67,True
6644,8806098741496.0,OLED55CX5LB.AEU,1680.67,True
6650,8806098659722.0,49NANO866NA.AEU,568.99,True
6651,8806098388547.0,43UM7450PLA.AEU,5.0,True
6652,8806098206001.0,22MK600M-B.AEU,100.98,True
6654,8806098532568.0,28TL510S-WZ.AEU,14.99,True
6656,8806098660353.0,55UN73006LA.AEU,509.17,True
6658,8806098660292.0,43UN73906LE.AEU,431.44,True
6669,8806098660353.0,55UN73006LA.AEU,443.45,True
6671,8806098659722.0,49NANO866NA.AEU,595.94,True
6673,8806098659722.0,49NANO866NA.AEU,595.94,True
6677,8806098382910.0,32LM630BPLA.AEU,359.19,True
6678,8806098382910.0,32LM630BPLA.AEU,359.19,True
6680,8806098659722.0,49NANO866NA.AEU,595.94,True
6683,8806098659722.0,49NANO866NA.AEU,595.94,True
6685,8806098659722.0,49NANO866NA.AEU,595.94,True
6688,8806098659722.0,49NANO866NA.AEU,595.94,True
6699,8806098386086.0,75SM9000PLA.AEU,1603.93,True
6704,8806098386345.0,65UM7450PLA.AEU,156.95,True
6707,8806098386345.0,65UM7450PLA.AEU,651.25,True
6712,8806098382866.0,32LM6300PLA.AEU,228.39,True
6717,8806098382866.0,32LM6300PLA.AEU,228.39,True
6720,8806098386345.0,65UM7450PLA.AEU,651.25,True
6722,8806098382866.0,32LM6300PLA.AEU,228.39,True
6730,8806098681006.0,50UN81006LB.AEU,481.3,True
6732,8806098385409.0,65SM8500PLA.AEU,1009.16,True
6735,8806098196302.0,75UK6200PLB.AEU,924.96,True
6736,8806098660353.0,55UN73006LA.AEU,443.45,True
6743,8806098386086.0,75SM9000PLA.AEU,1603.93,True
6746,8806098660353.0,55UN73006LA.AEU,509.17,True
6752,8806098660353.0,55UN73006LA.AEU,509.17,True
6767,8806098386086.0,75SM9000PLA.AEU,1837.91,True
6772,8806098689255.0,OLED55B9SLA.AEU,928.16,True
6777,8806098141524.0,32LK510BPLD.AEU,173.79,True
6779,8806098660353.0,55UN73006LA.AEU,1127.99,True
6780,8806098679928.0,65UN80006LA.AEU,1127.99,True
6782,8806098386345.0,65UM7450PLA.AEU,651.25,True
6784,8806098386345.0,65UM7450PLA.AEU,651.25,True
6787,8806098385409.0,65SM8500PLA.AEU,1009.16,True
6791,8806098386345.0,65UM7450PLA.AEU,651.25,True
6793,8806098532568.0,28TL510S-WZ.AEU,209.62,True
6796,8806098532568.0,28TL510S-WZ.AEU,209.62,True
6799,8806098382866.0,32LM6300PLA.AEU,228.39,True
6801,8806098660353.0,55UN73006LA.AEU,509.17,True
6803,8806098660353.0,55UN73006LA.AEU,509.17,True
6808,8806098387137.0,55UM7400PLB.AEU,448.22,True
6810,8806098739783.0,49NANO816NA.AEU,662.16,True
6853,8806098104000.0,24MK430H-B.AEU,107.17,True
6857,8806098660353.0,55UN73006LA.AEU,886.9,True
6858,8806098660353.0,55UN73006LA.AEU,886.9,True
6859,8806098660353.0,55UN73006LA.AEU,886.9,True
6860,8806098660353.0,55UN73006LA.AEU,886.9,True
6870,8806098679928.0,65UN80006LA.AEU,703.17,True
6873,8806098196302.0,75UK6200PLB.AEU,924.96,True
6876,8806098660353.0,55UN73006LA.AEU,461.25,True
6878,8806098385997.0,32LM550BPLB.AEU,176.94,True
6883,8806098532568.0,28TL510S-WZ.AEU,185.82,True
6884,8806098660353.0,55UN73006LA.AEU,443.45,True
6886,8806098110216.0,24MK400H-B.AEU,115.53,True
6893,8806098681006.0,50UN81006LB.AEU,481.3,True
6898,8806098206001.0,22MK600M-B.AEU,107.02,True
6905,8806098385409.0,65SM8500PLA.AEU,1009.16,True
6911,8806098660353.0,55UN73006LA.AEU,443.45,True
6913,8806098385409.0,65SM8500PLA.AEU,1009.16,True
6915,8806098420957.0,27UL850-W.AEU,426.51,True
6918,8806098420957.0,27UL850-W.AEU,426.51,True
6924,8806098660353.0,55UN73006LA.AEU,721.44,True
6931,8806098681006.0,50UN81006LB.AEU,481.3,True
6944,8806098364305.0,27GL650F-B.AEU,249.26,True
6948,8806098335732.0,24MK600M-W.AEU,264.49,True
6949,8806098335732.0,24MK600M-W.AEU,264.49,True
6952,8806098487332.0,29WL500-B.AEU,139.32,True
6960,8806098660353.0,55UN73006LA.AEU,509.17,True
6963,8806098382866.0,32LM6300PLA.AEU,228.39,True
6966,8806098382910.0,32LM630BPLA.AEU,213.8,True
6984,8806098104000.0,24MK430H-B.AEU,107.17,True
6992,8806084590459.0,AN-CR400.AEU,20.2,True
6994,8806084590459.0,AN-CR400.AEU,20.2,True
6996,8806084590459.0,AN-CR400.AEU,20.2,True
6999,8806098186020.0,32LK6200PLA.AEU,239.94,True
7001,8806098186020.0,32LK6200PLA.AEU,783.37,True
7002,8806098679850.0,55UN81006LB.AEU,783.37,True
7005,8806098385409.0,65SM8500PLA.AEU,1009.16,True
7007,8806098386086.0,75SM9000PLA.AEU,1603.93,True
7009,8806098386086.0,75SM9000PLA.AEU,1603.93,True
7011,8806098386086.0,75SM9000PLA.AEU,1603.93,True
7015,8806098382866.0,32LM6300PLA.AEU,631.76,True
7021,8806098659470.0,OLED55CX6LA.AEU,1731.96,True
7023,8806098420957.0,27UL850-W.AEU,418.96,True
7029,8806098386345.0,65UM7450PLA.AEU,648.45,True
7031,8806098383177.0,49SM8500PLA.AEU,1198.25,True
7036,8806098385409.0,65SM8500PLA.AEU,1009.16,True
7046,8806098384259.0,OLED77C9PLA.AEU,3359.94,True
7047,8806098384259.0,OLED77C9PLA.AEU,3359.94,True
7048,8806098384259.0,OLED77C9PLA.AEU,3359.94,True
7049,8806098384259.0,OLED77C9PLA.AEU,3359.94,True
7050,8806098384259.0,OLED77C9PLA.AEU,3359.94,True
7051,8806098384259.0,OLED77C9PLA.AEU,3359.94,True
7054,8806098386086.0,75SM9000PLA.AEU,1603.93,True
7056,8806098387137.0,55UM7400PLB.AEU,448.22,True
7058,8806098387137.0,55UM7400PLB.AEU,448.22,True
7060,8806098196302.0,75UK6200PLB.AEU,924.96,True
7062,8806098206001.0,22MK600M-B.AEU,107.02,True
7064,8806098068197.0,OLW480B.AEU,145.35,True
7068,8806098387960.0,43UM7600PLB.AEU,361.45,True
7070,8806098386345.0,65UM7450PLA.AEU,618.99,True
7074,8806098384259.0,OLED77C9PLA.AEU,3359.94,True
7077,8806098385409.0,65SM8500PLA.AEU,1009.16,True
7079,8806098293971.0,28TL510S-PZ.AEU,174.24,True
7080,8806098068197.0,OLW480B.AEU,4.0,True
7082,8806098385409.0,65SM8500PLA.AEU,1009.16,True
7090,8806098387137.0,55UM7400PLB.AEU,438.44,True
7096,8806098386345.0,65UM7450PLA.AEU,648.45,True
7102,8806098660353.0,55UN73006LA.AEU,443.45,True
7104,8806098384259.0,OLED77C9PLA.AEU,3359.94,True
7107,8806098382910.0,32LM630BPLA.AEU,214.74,True
7109,8806098679850.0,55UN81006LB.AEU,543.44,True
7111,8806098387960.0,43UM7600PLB.AEU,361.45,True
7112,8806098387960.0,43UM7600PLB.AEU,361.45,True
7114,8806098386086.0,75SM9000PLA.AEU,1603.93,True
7119,8806098387137.0,55UM7400PLB.AEU,438.44,True
7122,8806098387137.0,55UM7400PLB.AEU,438.44,True
7125,8806098387137.0,55UM7400PLB.AEU,493.3,True
7131,8806098407958.0,24TL510V-PZ.AEU,119.87,True
7136,8806098388547.0,43UM7450PLA.AEU,311.71,True
7139,8806098388547.0,43UM7450PLA.AEU,311.71,True
7141,8806098186020.0,32LK6200PLA.AEU,279.6,True
7143,8806098387137.0,55UM7400PLB.AEU,438.44,True
7146,8806098383177.0,49SM8500PLA.AEU,529.27,True
7148,8806098487332.0,29WL500-B.AEU,5.0,True
7163,8806098689255.0,OLED55B9SLA.AEU,1332.1,True
7173,8806098387137.0,55UM7400PLB.AEU,493.3,True
7176,8806087301618.0,27MP89HM-S.AEU,274.08,True
7179,8806098387137.0,55UM7400PLB.AEU,493.3,True
7186,8806098382910.0,32LM630BPLA.AEU,269.5,True
7190,8806098387137.0,55UM7400PLB.AEU,493.3,True
7192,8806098383054.0,43UM7500PLA.AEU,415.77,True
7194,8806098387137.0,55UM7400PLB.AEU,438.44,True
7202,8806098383054.0,43UM7500PLA.AEU,345.09,True
7207,8806098382866.0,32LM6300PLA.AEU,631.76,True
7209,8806098383177.0,49SM8500PLA.AEU,1198.25,True
7228,8806098186020.0,32LK6200PLA.AEU,319.45,True
7236,8806098739851.0,55NANO816NA.AEU,679.94,True
7253,8806098251247.0,32GK650F-B.AEU,311.64,True
7255,8806098251247.0,32GK650F-B.AEU,311.64,True
7258,8806098660292.0,43UN73906LE.AEU,327.45,True
7260,8806098679850.0,55UN81006LB.AEU,543.44,True
7262,8806098679850.0,55UN81006LB.AEU,697.45,True
7268,8806098659470.0,OLED55CX6LA.AEU,1759.96,True
7270,8806098660346.0,65UN73006LA.AEU,690.44,True
7274,8806098408948.0,55SM9800PLA.AEU,1480.57,True
7277,8806098659470.0,OLED55CX6LA.AEU,1629.19,True
7284,8806098660346.0,65UN73006LA.AEU,690.44,True
7289,8806098660292.0,43UN73906LE.AEU,327.45,True
7291,8806098739851.0,55NANO816NA.AEU,903.59,True
7302,8806098739851.0,55NANO816NA.AEU,679.94,True
7308,8806098660353.0,55UN73006LA.AEU,478.99,True
7310,8806098660353.0,55UN73006LA.AEU,478.99,True
7315,8806098660292.0,43UN73906LE.AEU,327.45,True
7316,8806098659623.0,86NANO906NA.AEU,2203.94,True
7322,8806098739851.0,55NANO816NA.AEU,862.41,True
7329,8806098660353.0,55UN73006LA.AEU,629.18,True
7331,8806098335732.0,24MK600M-W.AEU,127.25,True
7334,8806098385591.0,75UM7600PLB.AEU,1229.51,True
7339,8806098383399.0,50UM7500PLA.AEU,445.75,True
7341,8806098660346.0,65UN73006LA.AEU,690.44,True
7345,8806098660292.0,43UN73906LE.AEU,356.7,True
7348,8806098425112.0,65UM7610PLB.AEU,668.92,True
7353,8806098660353.0,55UN73006LA.AEU,501.44,True
7357,8806098739851.0,55NANO816NA.AEU,752.63,True
7359,8806098660353.0,55UN73006LA.AEU,501.44,True
7365,8806098679850.0,55UN81006LB.AEU,697.45,True
7373,8806098679850.0,55UN81006LB.AEU,543.44,True
7375,8806098425112.0,65UM7610PLB.AEU,668.92,True
7384,8806098679850.0,55UN81006LB.AEU,572.78,True
7393,8806098425112.0,65UM7610PLB.AEU,640.92,True
7395,8806098186020.0,32LK6200PLA.AEU,234.94,True
7404,8806098132485.0,22TK410V-PZ.AEU,135.64,True
7406,8806098186020.0,32LK6200PLA.AEU,234.94,True
7412,8806098679850.0,55UN81006LB.AEU,543.44,True
7414,8806098679850.0,55UN81006LB.AEU,29.99,True
7416,8806098679850.0,55UN81006LB.AEU,29.99,True
7419,8806098660353.0,55UN73006LA.AEU,509.17,True
7421,8806098659463.0,OLED65CX5LB.AEU,2429.19,True
7423,8806098659463.0,OLED65CX5LB.AEU,2429.19,True
7425,8806098659463.0,OLED65CX5LB.AEU,2429.19,True
7427,8806098251247.0,32GK650F-B.AEU,296.55,True
7430,8806098659463.0,OLED65CX5LB.AEU,2429.19,True
7437,8806098542314.0,27GL850-B.AEU,366.43,True
7454,8806098141524.0,32LK510BPLD.AEU,168.79,True
7458,8806098186020.0,32LK6200PLA.AEU,223.99,True
7461,8806098186020.0,32LK6200PLA.AEU,234.94,True
7464,8806098659470.0,OLED55CX6LA.AEU,1709.16,True
7466,8806098141524.0,32LK510BPLD.AEU,198.06,True
7484,8806098678969.0,86UN85006LA.AEU,850.98,True
7486,8806098386086.0,75SM9000PLA.AEU,1493.74,True
7494,8806098659647.0,75NANO906NA.AEU,1838.0,True
7502,8806098659418.0,OLED65GX6LA.AEU,2935.65,True
7509,8806098186020.0,32LK6200PLA.AEU,274.6,True
7511,8806098659647.0,75NANO906NA.AEU,1364.55,True
7516,8806098739851.0,55NANO816NA.AEU,648.99,True
7518,8806098659470.0,OLED55CX6LA.AEU,1808.16,True
7522,8806098739851.0,55NANO816NA.AEU,648.99,True
7524,8806098739851.0,55NANO816NA.AEU,648.99,True
7526,8806098739851.0,55NANO816NA.AEU,648.99,True
7528,8806098739851.0,55NANO816NA.AEU,648.99,True
7530,8806098739851.0,55NANO816NA.AEU,648.99,True
7532,8806098739851.0,55NANO816NA.AEU,648.99,True
7534,8806098739851.0,55NANO816NA.AEU,648.99,True
7536,8806098739851.0,55NANO816NA.AEU,648.99,True
7541,8806098186020.0,32LK6200PLA.AEU,223.99,True
7547,8806098532568.0,28TL510S-WZ.AEU,161.23,True
7549,8806098660353.0,55UN73006LA.AEU,29.99,True
7565,8806098186020.0,32LK6200PLA.AEU,247.74,True
7583,8806098659586.0,65NANO916NA.AEU,943.95,True
7590,8806098420957.0,27UL850-W.AEU,388.78,True
7595,8806098206001.0,22MK600M-B.AEU,100.98,True
7596,8806098487332.0,29WL500-B.AEU,139.32,True
7598,8806098068197.0,OLW480B.AEU,145.35,True
7600,8806098068197.0,OLW480B.AEU,4.0,True
7601,8806098487332.0,29WL500-B.AEU,5.0,True
7602,8806098388547.0,43UM7450PLA.AEU,5.0,True
7612,8806098386345.0,65UM7450PLA.AEU,618.99,True
7615,8806098532568.0,28TL510S-WZ.AEU,169.19,True
7617,8806098659586.0,65NANO916NA.AEU,1023.62,True
7626,8806098659586.0,65NANO916NA.AEU,868.99,True
7631,8806098659586.0,65NANO916NA.AEU,1023.62,True
7642,8806098681006.0,50UN81006LB.AEU,458.98,True
7644,8806098659692.0,65NANO866NA.AEU,857.84,True
7646,8806098660353.0,55UN73006LA.AEU,448.99,True
7648,8806098679928.0,65UN80006LA.AEU,29.99,True
7651,8806098659722.0,49NANO866NA.AEU,595.94,True
7654,8806098659586.0,65NANO916NA.AEU,994.84,True
7661,8806098659722.0,49NANO866NA.AEU,595.94,True
7664,8806098659722.0,49NANO866NA.AEU,558.99,True
7667,8806098659722.0,49NANO866NA.AEU,558.99,True
7678,8806098679928.0,65UN80006LA.AEU,618.99,True
7686,8806098660353.0,55UN73006LA.AEU,448.99,True
7689,8806098659463.0,OLED65CX5LB.AEU,60.47,True
7691,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
7700,8806098186020.0,32LK6200PLA.AEU,203.99,True
7704,8806098186020.0,32LK6200PLA.AEU,203.99,True
7707,8806098385126.0,OLED65C9PLA.AEU,1628.99,True
7709,8806098681181.0,43UN80006LC.AEU,323.99,True
7712,8806098186020.0,32LK6200PLA.AEU,764.23,True
7722,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
7724,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
7736,8806098068197.0,OLW480B.AEU,53.19,True
7738,8806098659623.0,86NANO906NA.AEU,2195.0,True
7745,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
7747,8806098421053.0,27UL650-W.AEU,319.6,True
7749,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
7751,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
7756,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
7757,8806098660346.0,65UN73006LA.AEU,632.45,True
7762,8806098385126.0,OLED65C9PLA.AEU,1929.65,True
7764,8806098659463.0,OLED65CX5LB.AEU,2029.0,True
7773,8806098659722.0,49NANO866NA.AEU,796.32,True
7779,8806098679850.0,55UN81006LB.AEU,518.99,True
7780,8806098679850.0,55UN81006LB.AEU,518.99,True
7783,8806098679850.0,55UN81006LB.AEU,669.45,True
7785,8806098681181.0,43UN80006LC.AEU,371.84,True
7794,8806098661220.0,75UN71006LC.AEU,868.99,True
7803,8806098659722.0,49NANO866NA.AEU,558.99,True
7807,8806098141524.0,32LK510BPLD.AEU,148.0,True
7808,8806098660377.0,49UN73006LA.AEU,359.0,True
7809,8806087300109.0,27MP59G-P.AEU,343.1,True
7810,8806098382866.0,32LM6300PLA.AEU,343.1,True
7811,8806098660377.0,49UN73006LA.AEU,359.0,True
7812,8806098679850.0,55UN81006LB.AEU,489.0,True
7813,8806098382910.0,32LM630BPLA.AEU,135.29,True
7815,8806098382866.0,32LM6300PLA.AEU,198.0,True
7817,8806098206025.0,24MK600M-B.AEU,115.11,True
7818,8806098679850.0,55UN81006LB.AEU,489.0,True
7821,8806098660353.0,55UN73006LA.AEU,419.0,True
7822,8806098110407.0,29WK600-W.AEU,59.68,True
7824,8806098660377.0,49UN73006LA.AEU,359.0,True
7825,8806098110407.0,29WK600-W.AEU,201.61,True
7827,8806098659586.0,65NANO916NA.AEU,839.0,True
7828,8806098385126.0,OLED65C9PLA.AEU,1599.0,True
7829,8806098659586.0,65NANO916NA.AEU,839.0,True
7831,8806098660377.0,49UN73006LA.AEU,359.0,True
7834,8806098660292.0,43UN73906LE.AEU,288.0,True
7835,8806098660377.0,49UN73006LA.AEU,359.0,True
7839,8806098659463.0,OLED65CX5LB.AEU,1999.01,True
7841,8806098659463.0,OLED65CX5LB.AEU,1999.01,True
7845,8806098678969.0,86UN85006LA.AEU,1600.0,True
7846,8806098679928.0,65UN80006LA.AEU,589.0,True
7847,8806098386086.0,75SM9000PLA.AEU,1872.0,True
7849,8806098386086.0,75SM9000PLA.AEU,1872.0,True
7851,8806098068197.0,OLW480B.AEU,548.0,True
7853,8806098386086.0,75SM9000PLA.AEU,1872.0,True
7855,8806087862508.0,PH450UG.AEU,439.94,True
7857,8806098408023.0,24TL510V-WZ.AEU,103.98,True
7858,8806098532568.0,28TL510S-WZ.AEU,155.24,True
7859,8806098660353.0,55UN73006LA.AEU,1209.06,True
7860,8806098660353.0,55UN73006LA.AEU,1209.06,True
7862,8806098678983.0,75UN85006LA.AEU,979.0,True
7863,8806098110193.0,22MK400H-B.AEU,249.72,True
7864,8806098110193.0,22MK400H-B.AEU,249.72,True
7865,8806098110193.0,22MK400H-B.AEU,249.72,True
7867,8806098660353.0,55UN73006LA.AEU,1127.79,True
7869,8806098679850.0,55UN81006LB.AEU,489.0,True
7870,8806098679843.0,65UN81006LB.AEU,569.05,True
7871,8806098659661.0,65NANO906NA.AEU,819.0,True
7872,8806098679843.0,65UN81006LB.AEU,569.05,True
7874,8806098382866.0,32LM6300PLA.AEU,198.0,True
7875,8806098382866.0,32LM6300PLA.AEU,198.0,True
7876,8806087300109.0,27MP59G-P.AEU,145.1,True
7878,8806098659463.0,OLED65CX5LB.AEU,1999.01,True
7879,8806098382866.0,32LM6300PLA.AEU,198.0,True
7880,8806098681501.0,OLED77CX6LA.AEU,6097.01,True
7881,8806098659463.0,OLED65CX5LB.AEU,6097.01,True
7883,8806098385997.0,32LM550BPLB.AEU,637.0,True
7885,8806098407996.0,28TL510V-PZ.AEU,129.84,True
7886,8806098660346.0,65UN73006LA.AEU,960.0,True
7887,8806098660353.0,55UN73006LA.AEU,960.0,True
7889,8806098382866.0,32LM6300PLA.AEU,1511.98,True
7890,8806098659661.0,65NANO906NA.AEU,1511.98,True
7892,8806098739851.0,55NANO816NA.AEU,549.0,True
7894,8806098681181.0,43UN80006LC.AEU,318.0,True
7897,8806098542314.0,27GL850-B.AEU,360.44,True
7899,8806098679843.0,65UN81006LB.AEU,599.0,True
7901,8806098681501.0,OLED77CX6LA.AEU,3688.2,True
7903,8806098141524.0,32LK510BPLD.AEU,217.0,True
7906,8806098382866.0,32LM6300PLA.AEU,198.0,True
7908,8806098659470.0,OLED55CX6LA.AEU,1524.0,True
7909,8806098659470.0,OLED55CX6LA.AEU,1524.0,True
7911,8806098386345.0,65UM7450PLA.AEU,558.46,True
7913,8806098385126.0,OLED65C9PLA.AEU,1684.49,True
7914,8806098679850.0,55UN81006LB.AEU,575.51,True
7915,8806098659722.0,49NANO866NA.AEU,676.06,True
7916,8806098681181.0,43UN80006LC.AEU,318.0,True
7917,8806098679850.0,55UN81006LB.AEU,575.51,True
7918,8806098660353.0,55UN73006LA.AEU,419.0,True
7919,8806098544769.0,HU70LS.AEU,1618.99,True
7922,8806098660353.0,55UN73006LA.AEU,419.0,True
7923,8806098681181.0,43UN80006LC.AEU,318.0,True
7924,8806098660353.0,55UN73006LA.AEU,419.0,True
7925,8806098660353.0,55UN73006LA.AEU,419.0,True
7926,8806098660353.0,55UN73006LA.AEU,419.0,True
7927,8806098660353.0,55UN73006LA.AEU,419.0,True
7928,8806098660353.0,55UN73006LA.AEU,419.0,True
7931,8806098068197.0,OLW480B.AEU,54.28,True
7932,8806098382866.0,32LM6300PLA.AEU,227.85,True
7933,8806098659661.0,65NANO906NA.AEU,847.66,True
7934,8806098660292.0,43UN73906LE.AEU,301.32,True
7935,8806098659661.0,65NANO906NA.AEU,847.66,True
7936,8806098659722.0,49NANO866NA.AEU,547.51,True
7937,8806098659722.0,49NANO866NA.AEU,547.51,True
7938,8806098679850.0,55UN81006LB.AEU,506.11,True
7940,8806098382866.0,32LM6300PLA.AEU,205.06,True
7941,8806098659418.0,OLED65GX6LA.AEU,2599.06,True
7943,8806098681181.0,43UN80006LC.AEU,329.26,True
7944,8806098659661.0,65NANO906NA.AEU,847.66,True
7945,8806098679850.0,55UN81006LB.AEU,506.11,True
7946,8806098659463.0,OLED65CX5LB.AEU,2068.97,True
7947,8806098659722.0,49NANO866NA.AEU,547.51,True
7948,8806098659722.0,49NANO866NA.AEU,492.76,True
7949,8806098382866.0,32LM6300PLA.AEU,205.06,True
7950,8806098421053.0,27UL650-W.AEU,324.58,True
7951,8806098659661.0,65NANO906NA.AEU,847.66,True
7952,8806098382866.0,32LM6300PLA.AEU,205.06,True
7954,8806087862508.0,PH450UG.AEU,396.02,True
7955,8806098382866.0,32LM6300PLA.AEU,205.06,True
7956,8806098659470.0,OLED55CX6LA.AEU,1524.0,True
7957,8806098681181.0,43UN80006LC.AEU,318.0,True
7958,8806098679966.0,75UN81006LB.AEU,898.99,True
7959,8806098206025.0,24MK600M-B.AEU,115.11,True
7960,8806087300109.0,27MP59G-P.AEU,145.1,True
7962,8806098681501.0,OLED77CX6LA.AEU,4098.0,True
7963,8806098739783.0,49NANO816NA.AEU,499.0,True
7964,8806098679843.0,65UN81006LB.AEU,599.0,True
7965,8806098206025.0,24MK600M-B.AEU,44.78,True
7966,8806098739783.0,49NANO816NA.AEU,499.0,True
7967,8806098679850.0,55UN81006LB.AEU,489.0,True
7969,8806098659463.0,OLED65CX5LB.AEU,1999.01,True
7970,8806098659463.0,OLED65CX5LB.AEU,1999.01,True
7971,8806098660353.0,55UN73006LA.AEU,419.0,True
7974,8806098659661.0,65NANO906NA.AEU,819.0,True
7975,8806098382866.0,32LM6300PLA.AEU,198.0,True
7977,8806098678983.0,75UN85006LA.AEU,1517.22,True
7986,8806098659661.0,65NANO906NA.AEU,819.0,True
7990,8806098408023.0,24TL510V-WZ.AEU,109.97,True
7993,8806098681181.0,43UN80006LC.AEU,323.99,True
7994,8806098679843.0,65UN81006LB.AEU,599.0,True
7996,8806098679928.0,65UN80006LA.AEU,589.0,True
7997,8806098679850.0,55UN81006LB.AEU,489.0,True
8002,8806098659470.0,OLED55CX6LA.AEU,1399.0,True
8006,8806098739783.0,49NANO816NA.AEU,499.0,True
8008,8806098186020.0,32LK6200PLA.AEU,396.0,True
8009,8806098186020.0,32LK6200PLA.AEU,396.0,True
8010,8806098659470.0,OLED55CX6LA.AEU,1524.0,True
8011,8806098739783.0,49NANO816NA.AEU,631.94,True
8012,8806098068197.0,OLW480B.AEU,92.76,True
8013,8806098679928.0,65UN80006LA.AEU,632.85,True
8014,8806098660353.0,55UN73006LA.AEU,419.0,True
8015,8806098681181.0,43UN80006LC.AEU,318.0,True
8019,8806098681181.0,43UN80006LC.AEU,318.0,True
8020,8806098681181.0,43UN80006LC.AEU,318.0,True
8021,8806098679928.0,65UN80006LA.AEU,632.85,True
8022,8806084590459.0,AN-CR400.AEU,16.08,True
8023,8806098679928.0,65UN80006LA.AEU,632.85,True
8024,8806098681181.0,43UN80006LC.AEU,318.0,True
8025,8806098681181.0,43UN80006LC.AEU,318.0,True
8028,8806098681181.0,43UN80006LC.AEU,318.0,True
8029,8806098681181.0,43UN80006LC.AEU,318.0,True
8031,8806098681181.0,43UN80006LC.AEU,318.0,True
8032,8806084590459.0,AN-CR400.AEU,16.08,True
8033,8806098681181.0,43UN80006LC.AEU,318.0,True
8034,8806098660353.0,55UN73006LA.AEU,602.53,True
8036,8806098386345.0,65UM7450PLA.AEU,589.0,True
8037,8806098679850.0,55UN81006LB.AEU,575.51,True
8040,8806098681181.0,43UN80006LC.AEU,323.99,True
8042,8806098681181.0,43UN80006LC.AEU,323.99,True
8043,8806098386345.0,65UM7450PLA.AEU,589.0,True
8048,8806098681181.0,43UN80006LC.AEU,323.99,True
8049,8806098661220.0,75UN71006LC.AEU,1073.61,True
8052,8806098681181.0,43UN80006LC.AEU,323.99,True
8053,8806084590459.0,AN-CR400.AEU,393.47,True
8056,8806098681181.0,43UN80006LC.AEU,323.99,True
8058,8806098660353.0,55UN73006LA.AEU,448.99,True
8060,8806098739783.0,49NANO816NA.AEU,732.15,True
8061,8806098660353.0,55UN73006LA.AEU,419.0,True
8062,8806098660353.0,55UN73006LA.AEU,419.0,True
8064,8806098679928.0,65UN80006LA.AEU,632.85,True
8065,8806098660353.0,55UN73006LA.AEU,419.0,True
8066,8806084590459.0,AN-CR400.AEU,16.08,True
8067,8806098681181.0,43UN80006LC.AEU,318.0,True
8068,8806098660346.0,65UN73006LA.AEU,651.01,True
8069,8806098681181.0,43UN80006LC.AEU,329.26,True
8070,8806098739783.0,49NANO816NA.AEU,516.47,True
8073,8806098661220.0,75UN71006LC.AEU,868.36,True
8074,8806098679843.0,65UN81006LB.AEU,619.96,True
8075,8806098681181.0,43UN80006LC.AEU,329.26,True
8077,8806098678983.0,75UN85006LA.AEU,1013.26,True
8078,8806098660346.0,65UN73006LA.AEU,588.91,True
8079,8806098679850.0,55UN81006LB.AEU,506.11,True
8081,8806098681181.0,43UN80006LC.AEU,329.26,True
8082,8806098359349.0,27UK670-B.AEU,334.8,True
8083,8806098660353.0,55UN73006LA.AEU,433.66,True
8085,8806098068197.0,OLW480B.AEU,602.68,True
8087,8806098110193.0,22MK400H-B.AEU,80.1,True
8088,8806098679850.0,55UN81006LB.AEU,506.11,True
8092,8806098681181.0,43UN80006LC.AEU,329.26,True
8093,8806098659661.0,65NANO906NA.AEU,847.66,True
8095,8806098186020.0,32LK6200PLA.AEU,198.0,True
8096,8806098660353.0,55UN73006LA.AEU,419.0,True
8097,8806098659692.0,65NANO866NA.AEU,749.0,True
8098,8806098382866.0,32LM6300PLA.AEU,198.0,True
8099,8806098383269.0,49SM9000PLA.AEU,576.88,True
8101,8806098382866.0,32LM6300PLA.AEU,198.0,True
8102,8806098186020.0,32LK6200PLA.AEU,198.0,True
8103,8806098659470.0,OLED55CX6LA.AEU,1399.0,True
8104,8806098679843.0,65UN81006LB.AEU,599.0,True
8105,8806098660377.0,49UN73006LA.AEU,647.03,True
8107,8806098660353.0,55UN73006LA.AEU,1183.0,True
8109,8806098660353.0,55UN73006LA.AEU,1025.0,True
8111,8806098659722.0,49NANO866NA.AEU,529.0,True
8112,8806098660292.0,43UN73906LE.AEU,288.0,True
8113,8806098659470.0,OLED55CX6LA.AEU,1399.0,True
8114,8806098659470.0,OLED55CX6LA.AEU,1399.0,True
8115,8806098680023.0,OLED77GX6LA.AEU,4464.05,True
8116,8806098739851.0,55NANO816NA.AEU,549.0,True
8117,8806098660377.0,49UN73006LA.AEU,359.0,True
8121,8806098660353.0,55UN73006LA.AEU,419.0,True
8125,8806098385997.0,32LM550BPLB.AEU,188.5,True
8126,8806098681181.0,43UN80006LC.AEU,318.0,True
8129,8806098681181.0,43UN80006LC.AEU,318.0,True
